Item Code-رقم الصنف|Barcode-الباركود|Product Name Arabic-اسم الصنف عربى|Description Arabic-وصف الصنف عربى|Product Name English-اسم الصنف انجليزى|Description English-وصف الصنف انجليزى|Unit Item Barcode-الباركود للوحدة |No Of Unit Items-عدد الوحدات|Unit Weight/size-وزن/سعة الوحدة|Unit UOM-وحدة القياس|Package UOM-وحدة قياس الحزمة-التغليف|Cost Price-سعر التكلفة|Selling Price-سعر البيع|Brand-Trade Mark English-اسم العلامة التجارية انجليزى|Brand-Trade Mark Arabic-اسم العلامة التجارية عربى|MoCI Product Group-المجموعة السلعية - بالوزارة|Country of Oragen Name-اسم بلد المنشأ|Country of Oragen ISO3-كود 3 لبلد المنشأ|HS Code-رمز المنسق الجمركي|Supplier CR-رقم السجل التجارى للمورد|Supplier Name-اسم المورد|Category Level 1-تصنيف السلعة 1|Category Level 2-تصنيف السلعة 2|Category Level 3-تصنيف السلعة 3|Category Level 4-تصنيف السلعة 4|Width-العرض|Height-الطول|Depth-الارتفاع
264823|8991998012613|كافينو كابتشينو بالبندق 20 جم                               |كافينو كابتشينو بالبندق 20 جم                               |CAFFINO CAPPUCINO HALENUT 20GM                              |CAFFINO CAPPUCINO HALENUT 20GM                              ||1|0.02|KG|PCS|0.95|1.25|CAFFINO             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR.NO:85476                             |QATAF FOOD TRADING                                |||||||
252895|5410001005549|نسكافية جولد كولومبيا 100 جرام                              |نسكافية جولد كولومبيا 100 جرام                              |NESCAFE GOLD ORIGIN COLOMBIA 100GM                          |NESCAFE GOLD ORIGIN COLOMBIA 100GM                          ||1|0.1|KG|PCS|28|29.5|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
235310|5900649067523|موكاتى سريعة الذوبان جولد                                   |موكاتى سريعة الذوبان جولد                                   |MOKATE INSTANT 3 IN 1 GOLD 17GM                             |MOKATE INSTANT 3 IN 1 GOLD 17GM                             ||1|0.018|KG|PCS|0.58|0.75|MOKATE              ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR.NO :100989                           |AL HATTAB FOR FOOD STUFFS                         |||||||
235311|5900649067509|موكاتى سريعة الذوبان سيلفر                                  |موكاتى سريعة الذوبان سيلفر                                  |MOKATE INSTANT 3 IN 1 SILVER 17GM                           |MOKATE INSTANT 3 IN 1 SILVER 17GM                           ||1|0.018|KG|PCS|0.58|0.75|MOKATE              ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR.NO :100989                           |AL HATTAB FOR FOOD STUFFS                         |||||||
264440|7613287074638|نسكافيه جولد كابتشينو لاتيه 124 جم                          |نسكافيه جولد كابتشينو لاتيه 124 جم                          |NESCAFE GOLD CAPPUCCINO LATTE 124GM                         |NESCAFE GOLD CAPPUCCINO LATTE 124GM                         ||1|0.124|KG|PCS|20.5|21.5|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
257416|7613036984492| ستاربكس بيك بلاس 53 جرام                                   | ستاربكس بيك بلاس 53 جرام                                   |STARBUCKS PIKE PLACE COFFEE 53GM                            |STARBUCKS PIKE PLACE COFFEE 53GM                            ||1|0.053|KG|PCS|27|28.25|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
244046|8714599310588|قهوة ماكسويل هاوس  12ء47.5 جرام                             |قهوة ماكسويل هاوس  12ء47.5 جرام                             |MAXWELL HOUSE COFFEE 47.5GM                                 |MAXWELL HOUSE COFFEE 47.5GM                                 ||1|0.047|KG|PCS|9.54|10.25|MAXWELL             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|                                        |ALI BIN ALI & PARTNERS                            |||||||
257415|7613036984393| ستاربكس هاوس بلند 57 جرام                                  | ستاربكس هاوس بلند 57 جرام                                  |STARBUCKS HOUSE BLEND 57GM                                  |STARBUCKS HOUSE BLEND 57GM                                  ||1|0.057|KG|PCS|27|28.25|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
264439|7613034315557|نسكافيه جولد كابتشينو فانيلا لاتيه 148 جم                   |نسكافيه جولد كابتشينو فانيلا لاتيه 148 جم                   |NESCAFE GOLD CAPPUCCINO VANILLA LATTE 148GM                 |NESCAFE GOLD CAPPUCCINO VANILLA LATTE 148GM                 ||1|0.148|KG|PCS|20.5|21.5|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
257414|7613036984515| ستاربكس اسبريسو 57 جرام                                    | ستاربكس اسبريسو 57 جرام                                    |STARBUCKS ESPRESSO ROAST 57GM                               |STARBUCKS ESPRESSO ROAST 57GM                               ||1|0.057|KG|PCS|27|28.25|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
249946|7613036870139|نسكافية 3 فى 1  محلى و بالكريمة 17 جرا                      |نسكافية 3 فى 1  محلى و بالكريمة 17 جرا                      |NESCAFE 3N1 SWEET&CREAMY BAG 17GM                           |NESCAFE 3N1 SWEET&CREAMY BAG 17GM                           ||1|0.017|KG|PCS|9.75|10.25|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
264438|7613036002455|نسكافيه جولد كابتشينو غير محلى 113.6 جم                     |نسكافيه جولد كابتشينو غير محلى 113.6 جم                     |NESCAFE GOLD CAPPUCINO UNSWEETEND 113.6GM                   |NESCAFE GOLD CAPPUCINO UNSWEETEND 113.6GM                   ||1|0.113|KG|PCS|18.5|19.5|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
265825|8003410247104|سيغافريدو كلاسيك 51 جم                                      |سيغافريدو كلاسيك 51 جم                                      |SEGAFREDO CLASSICO 51GM                                     |SEGAFREDO CLASSICO 51GM                                     ||1|0.051|KG|PCS|16.13|17.75|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
257413|7613036984454| ستاربكس بدون كافيين اسبرسو 57 جرام                         | ستاربكس بدون كافيين اسبرسو 57 جرام                         |STARBUCKS DECAFR ESPRESSO ROAST 57GM                        |STARBUCKS DECAFR ESPRESSO ROAST 57GM                        ||1|0.057|KG|PCS|27|28.25|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
265822|8003410246329|سيغافريدو مكثف طويل و أروما 51 جم                           |سيغافريدو مكثف طويل و أروما 51 جم                           |SEGAFREDO LUNGO INTENSE & AROMA 51GM                        |SEGAFREDO LUNGO INTENSE & AROMA 51GM                        ||1|0.051|KG|PCS|18.15|20|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
264437|7613037037852|نسكافيه جولد كابتشينو 124 جم                                |نسكافيه جولد كابتشينو 124 جم                                |NESCAFE GOLD CAPPUCCINO 124GM                               |NESCAFE GOLD CAPPUCCINO 124GM                               ||1|0.124|KG|PCS|18.5|19.5|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
265826|8003410246312|سيغافريدو اسبريسو كاسا 51 جم                                |سيغافريدو اسبريسو كاسا 51 جم                                |SEGAFREDO ESPREDDO CASA 51GM                                |SEGAFREDO ESPREDDO CASA 51GM                                ||1|0.051|KG|PCS|18.15|20|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
265828|8003410247067|سيغافريدو مكثف - 51 جم                                      |سيغافريدو مكثف - 51 جم                                      |SEGAFREDO INTENSO 51GM                                      |SEGAFREDO INTENSO 51GM                                      ||1|0.051|KG|PCS|16.13|17.75|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
265821|8003410246350|سيغافريدو البرازيل - أصول عربية 51 جرام                     |سيغافريدو البرازيل - أصول عربية 51 جرام                     |SEGAFREDO LE ORIGINI BRASILE - ARABICA 51GM                 |SEGAFREDO LE ORIGINI BRASILE - ARABICA 51GM                 ||1|0.051|KG|PCS|18.15|20|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
265832|8003410349105|سيغافريدو ريستريتو 75 جم                                    |سيغافريدو ريستريتو 75 جم                                    |SEGAFREDO RISTRETTO 75GM                                    |SEGAFREDO RISTRETTO 75GM                                    ||1|0.075|KG|PCS|14.52|16|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
257412|7613036984430| ستاربكس فيرونا 53 جرام                                     | ستاربكس فيرونا 53 جرام                                     |STARBUCKS COFFE VERONS 55GM                                 |STARBUCKS COFFE VERONS 55GM                                 ||1|0.055|KG|PCS|27|28.25|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
265833|8003410349129|سيغافريدو كابتشينو 75 جم                                    |سيغافريدو كابتشينو 75 جم                                    |SEGAFREDO CAPPUCCINNO 75GM                                  |SEGAFREDO CAPPUCCINNO 75GM                                  ||1|0.075|KG|PCS|14.52|16|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
265823|8003410246305|سيغافريدو كريم غني أروما 51 جم                              |سيغافريدو كريم غني أروما 51 جم                              |SEGAFREDO CREMA RICCA INTENSE AROMA 51GM                    |SEGAFREDO CREMA RICCA INTENSE AROMA 51GM                    ||1|0.051|KG|PCS|18.15|20|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
265827|8003410333746|سيغافريدو منزوع الكافيين - 51 جم                            |سيغافريدو منزوع الكافيين - 51 جم                            |SEGAFREDO DECAFEINATO 51GM                                  |SEGAFREDO DECAFEINATO 51GM                                  ||1|0.051|KG|PCS|16.13|17.75|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
257231|8054633962374|قهوة جولدن برازيل قهوة مختصة كينيا  كبسول                   |قهوة جولدن برازيل قهوة مختصة كينيا  كبسول                   |GOLDEN BRASIL SPECIALITY COFFEE KENYA 10 PCS NESPRESSO      |GOLDEN BRASIL SPECIALITY COFFEE KENYA 10 PCS NESPRESSO      ||1|1|PCS|PCS|19.7|21.75|BAIT AL MONA        ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR NO 112960                            |BAIT AL-MONAH TRADING                             |||||||
260088|7613036601344|نسكافيه دولتشي جوستو نابولي - 128 جم                        |نسكافيه دولتشي جوستو نابولي - 128 جم                        |NESCAFE DOLCE GUSTO NAPOLI 128GM                            |NESCAFE DOLCE GUSTO NAPOLI 128GM                            ||1|0.128|KG|PCS|33|34.75|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
265835|8003410349099|سيغافريدو اسبريسو 75 جم                                     |سيغافريدو اسبريسو 75 جم                                     |SEGAFREDO ESPRESSO 75GM                                     |SEGAFREDO ESPRESSO 75GM                                     ||1|0.075|KG|PCS|14.52|16|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
257411|7613036984478| ستاربكس شقراء اسبريسو 53                                   | ستاربكس شقراء اسبريسو 53                                   |STARBUCKS BLONDE ROAST COFFEE 53GM                          |STARBUCKS BLONDE ROAST COFFEE 53GM                          ||1|0.053|KG|PCS|27|28.25|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
257421|7613036940450|ستاربكس دارك اسبريسو 66 جرام                                |ستاربكس دارك اسبريسو 66 جرام                                |STARBUCKS DARK ESPRESSO ROST 66GM                           |STARBUCKS DARK ESPRESSO ROST 66GM                           ||1|0.066|KG|PCS|32.5|34|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
257418|7613036943260| ستاربكس شقراء اسبريسو 66 جرام                              | ستاربكس شقراء اسبريسو 66 جرام                              |STARBUCKS BLONDE ESPRESSO ROAST 66GM                        |STARBUCKS BLONDE ESPRESSO ROAST 66GM                        ||1|0.066|KG|PCS|32.5|34|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
261833|7613287162311|نسكافية دولشى جستو كبسولات جراند انتنسو 144 جرام            |نسكافية دولشى جستو كبسولات جراند انتنسو 144 جرام            |NESAFE DOLCE GUSTO GRANDE INTENSO CAP 144GM                 |NESAFE DOLCE GUSTO GRANDE INTENSO CAP 144GM                 ||1|0.144|KG|PCS|33|34.75|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
265834|8003410349112|سيغافريدو لانغو 75 جم                                       |سيغافريدو لانغو 75 جم                                       |SEGAFREDO LUNGO 75GM                                        |SEGAFREDO LUNGO 75GM                                        ||1|0.075|KG|PCS|14.52|16|SEGAFREDO           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR 142906                               |GREEN OASIS ESTABLISHMENT                         |||||||
257419|7613037275759| ستاربكس نسكافية دولشى جستو كابتشينو 120 جرام               | ستاربكس نسكافية دولشى جستو كابتشينو 120 جرام               |STARBUCKS CAPPUCCINO 120GM                                  |STARBUCKS CAPPUCCINO 120GM                                  ||1|0.12|KG|PCS|32.5|34|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
257422|7613036941150| ستاربكس متوسطة هاوس بلند 102 جرام                          | ستاربكس متوسطة هاوس بلند 102 جرام                          |STARBUCKS HOUSE BLEND MEDIUM 102GM                          |STARBUCKS HOUSE BLEND MEDIUM 102GM                          ||1|0.102|KG|PCS|32.5|34|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
257420|7613037275704| ستاربكس نسكافية دولشى جستو كارميل ماكياتو 127 جرام         | ستاربكس نسكافية دولشى جستو كارميل ماكياتو 127 جرام         |STARBUCKS NDG CARAMEL MACCHIATO127GM                        |STARBUCKS NDG CARAMEL MACCHIATO127GM                        ||1|0.127|KG|PCS|32.5|34|STARBUCKS           ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
264828|7613036871150|نسكافيه 3 في1 17 جم × 20 + 4 قطع                            |نسكافيه 3 في1 17 جم × 20 + 4 قطع                            |NESCAFE 3IN1 17GMX20+4STICKS EXTRA @SP                      |NESCAFE 3IN1 17GMX20+4STICKS EXTRA @SP                      ||1|0.408|KG|BOX|15.5|15.5|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
258214|8031848001524|كبسولات قهوة ماكاسينو ماكا من فودنس دولجستو 120جرام         |كبسولات قهوة ماكاسينو ماكا من فودنس دولجستو 120جرام         |FOODNESS DOLCEGUSTO MACACINO MACA COFFEE CAPSULE 120 GM     |FOODNESS DOLCEGUSTO MACACINO MACA COFFEE CAPSULE 120 GM     ||1|0.12|KG|PCS|19|21|FOODNESS            ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|                                        |KHALIL ALI AKBAR LARI GROUP W.L.L                 |||||||
264441|7613034310477|نسكافيه جولد كابتشينو دبل شوكو موكا 184 جم                  |نسكافيه جولد كابتشينو دبل شوكو موكا 184 جم                  |NESCAFE GOLD CAPPUCCINO DOUBLE CHOCO MOCHA 184GM            |NESCAFE GOLD CAPPUCCINO DOUBLE CHOCO MOCHA 184GM            ||1|0.184|KG|PCS|20.5|21.5|NESCAFE             ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|0|NESTLE QATAR TRADING L.L.C                        |||||||
266511|8996001410547|كوبيكو قهوة بني 27.5 جم                                     |كوبيكو قهوة بني 27.5 جم                                     |KOPIKO BROWN COFFEE 27.5GM                                  |KOPIKO BROWN COFFEE 27.5GM                                  ||1|0.028|KG|PCS|0.88|1|KOPIKO              ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|                                        |KABAYAN INTERNATIONAL HYPERMARKET                 |||||||
235308|5900649010413|موكاتي سريعة الذوبان ثلاثة                                  |موكاتي سريعة الذوبان ثلاثة                                  |MOKATE INSTANT 3 IN 1CLASSIC 18GM                           |MOKATE INSTANT 3 IN 1CLASSIC 18GM                           ||1|0.018|KG|PCS|0.58|0.75|MOKATE              ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR.NO :100989                           |AL HATTAB FOR FOOD STUFFS                         |||||||
256051|8991002103085|كود دي قهوة انستند كابتشينو 3 في 1 كيس 25 جم                |كود دي قهوة انستند كابتشينو 3 في 1 كيس 25 جم                |GOOD DAY CAPPUCCINO 3N1 25GM                                |GOOD DAY CAPPUCCINO 3N1 25GM                                ||1|0.025|KG|PCS|0.59|0.75|GOOD DAY            ||Coffee Products - Coffee Products|Qatar                                   |Qatar                                   | 21011120|CR NO 51577                             |CARE N CURE TRADING                               |||||||
249692|6948926230634|مسحوق الصراصير                                              |مسحوق الصراصير                                              |COCKROACH POWDER FPQ67-3                                    |COCKROACH POWDER FPQ67-3                                    ||1|1|PCS|PCS|0.72|1|SHERCON             ||Household Detergents - المنظفات المنزلية|CHINA                                   |CHINA                                   | 34022022|0|SHERCON INTERNATIONAL LTD                         |||||||
225508|6943384100031|قاتل قملة الفراش (هاي إفكتيف)                               |قاتل قملة الفراش (هاي إفكتيف)                               |HIGHLY EFFECTIVE BED BUG KILLER                             |HIGHLY EFFECTIVE BED BUG KILLER                             ||1|1|PCS|PCS|0.92|1.25|NEW SKIN            ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|0|NEW SKIN                                          |||||||
225509|6932271700881|قاتل الصراصير (هاي إفكتف)                                   |قاتل الصراصير (هاي إفكتف)                                   |HIGHLY EFFECTIV COCKROACH KILLER                            |HIGHLY EFFECTIV COCKROACH KILLER                            ||1|1|PCS|PCS|0.72|1|NEW SKIN            ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|0|NEW SKIN                                          |||||||
265959|6001106107833|بف باف ال اي دي عبوة 60 ليلة 45 مل                          |بف باف ال اي دي عبوة 60 ليلة 45 مل                          |PIF PAF LED REFILL 60 NIGHTS 45ML                           |PIF PAF LED REFILL 60 NIGHTS 45ML                           ||1|0.045|Liter|PCS|13.81|15|PIF PAF             ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
231747|6001298600037|ريد قاتل الحشرات 300 مل – بدون رائحة                        |ريد قاتل الحشرات 300 مل – بدون رائحة                        |RAID CIK 300ML ODORLESS                                     |RAID CIK 300ML ODORLESS                                     ||1|0.3|Liter|PCS|10.01|11|RAID                ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
270867|5000204067989|بايجون سيك بودرة 250 جرام                                   |بايجون سيك بودرة 250 جرام                                   |BAYGON CIK POWDER 250G                                      |BAYGON CIK POWDER 250G                                      ||1|0.25|KG|PCS|15.13|16.25|BAYGON              ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
231745|6001298899714|بايجون قاتل كل الحشرات 300 مل                               |بايجون قاتل كل الحشرات 300 مل                               |BAYGON MIK 300ML                                            |BAYGON MIK 300ML                                            ||1|0.3|Liter|PCS|9.1|10|BAYGON              ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
231746|6001298700126|بايجون قاتل كل الحشرات 300 مل – بدون رائحة                  |بايجون قاتل كل الحشرات 300 مل – بدون رائحة                  |BAYGON MIK 300ML ODORLESS                                   |BAYGON MIK 300ML ODORLESS                                   ||1|0.3|Liter|PCS|9.53|10.5|BAYGON              ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
231743|6001298899752|بايجون قاتل الحشرات 300 مل                                  |بايجون قاتل الحشرات 300 مل                                  |BAYGON CIK 300ML                                            |BAYGON CIK 300ML                                            ||1|0.3|Liter|PCS|11.02|12|BAYGON              ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
231740|6001298600075|ريد قاتل الحشرات 300 مل                                     |ريد قاتل الحشرات 300 مل                                     |RAID CIK 300ML                                              |RAID CIK 300ML                                              ||1|0.3|Liter|PCS|10|11|JOHNSON             ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
260705|6295120048887|بيف باف 400 مل لكل انواع الحشرات                            |بيف باف 400 مل لكل انواع الحشرات                            |PIF PAF ALL INSECT KILLER 400ML                             |PIF PAF ALL INSECT KILLER 400ML                             ||1|0.4|Liter|PCS|12.28|13.5|PIF PAF             ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
248193|6230400999022|قاتل الصراصير (رك.روك) 200 غرام                             |قاتل الصراصير (رك.روك) 200 غرام                             |REK ROK COKOROACH KILLER 200GM                              |REK ROK COKOROACH KILLER 200GM                              ||1|0.2|KG|PCS|20|22|REK ROK             ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|0|MARJORAM TRADE COMPANY                            |||||||
265958|6295120051733|بف باف ال اي دي عبوة 30 ليلة 25 مل                          |بف باف ال اي دي عبوة 30 ليلة 25 مل                          |PIF PAF LED REFILL 30NIGHTS 25ML                            |PIF PAF LED REFILL 30NIGHTS 25ML                            ||1|0.025|Liter|PCS|9.66|10.5|PIF PAF             ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|CR.NO:1899                              |QATAR QUALITY PRODUCTS                            |||||||
267223|9060002640513|بلاستيك قاتل الذباب                                         |بلاستيك قاتل الذباب                                         |FLY KILLER PLASTIC                                          |FLY KILLER PLASTIC                                          ||1|1|PCS|PCS|2|3|NEW SKIN            ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|0|NEW SKIN                                          |||||||
270866|5000204068016|ريد سيك بودرة 250 جرام                                      |ريد سيك بودرة 250 جرام                                      |RAID CIK POWDER 250G                                        |RAID CIK POWDER 250G                                        ||1|0.25|KG|PCS|13.75|14.75|RAID                ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
234830|8992745940104|قاتل الصراصير برائحة زهر الزنبق (هيت موسكيتو) 400 مل        |قاتل الصراصير برائحة زهر الزنبق (هيت موسكيتو) 400 مل        |HIT MOSQUITO COCKROACH LILY BLOSSOM 400ML                   |HIT MOSQUITO COCKROACH LILY BLOSSOM 400ML                   ||1|0.4|Liter|PCS|12|13.25|HIT                 ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|CR.NO-24350/3                           |NEST MIDDLE EAST CO W.L.L                         |||||||
260676|8992745560562|هيت بخاخ مضاد للصراصير 325 مل                               |هيت بخاخ مضاد للصراصير 325 مل                               |HIT ANTI COCKROACH SPRAY 325ML                              |HIT ANTI COCKROACH SPRAY 325ML                              ||1|0.325|Liter|PCS|13|14.25|HIT                 ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|CR.NO-24350/3                           |NEST MIDDLE EAST CO W.L.L                         |||||||
260675|8992745120957|هيت يقتل البعوض والحشو والصراصير - الليمون 400 مل           |هيت يقتل البعوض والحشو والصراصير - الليمون 400 مل           |HIT KILLS MOSQUITOES FILLS AND COCKROACHES LEMON 400ML      |HIT KILLS MOSQUITOES FILLS AND COCKROACHES LEMON 400ML      ||1|0.4|Liter|PCS|12|13.25|HIT                 ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|CR.NO-24350/3                           |NEST MIDDLE EAST CO W.L.L                         |||||||
231748|6001298600013|ريد قاتل الحشرات 300 مل                                     |ريد قاتل الحشرات 300 مل                                     |RAID MIK 300ML                                              |RAID MIK 300ML                                              ||1|0.3|Liter|PCS|8.64|9.25|RAID                ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
234828|8992745120469|هيت قاتل الناموس والصراصير برائحة البرتقال  400مل           |هيت قاتل الناموس والصراصير برائحة البرتقال  400مل           |HIT MOSQUITO COCKROACH KILLER ORANGE 400ML                  |HIT MOSQUITO COCKROACH KILLER ORANGE 400ML                  ||1|0.4|Liter|PCS|12|13.25|HIT                 ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|CR.NO-24350/3                           |NEST MIDDLE EAST CO W.L.L                         |||||||
241593|705632993361|رايد مبيد حشرات 2×300 مل                                    |رايد مبيد حشرات 2×300 مل                                    |RAID CIK 2X300ML@25%OFF                                     |RAID CIK 2X300ML@25%OFF                                     ||1|0.6|Liter|PCS|13.62|14.5|RAID                ||Household Detergents - المنظفات المنزلية|Qatar                                   |Qatar                                   | 34022022|                                        |AL MANA & PARTNERS -GENERAL PROD                  |||||||
267633|8906013810389|محمصة الباجرا ميكس ديسي سبايسي 25 جم                        |محمصة الباجرا ميكس ديسي سبايسي 25 جم                        |ROASTY TOASTY BAJRA MIX DESI SPICY 25GM                     |ROASTY TOASTY BAJRA MIX DESI SPICY 25GM                     ||1|0.025|KG|PCS|0.68|0.75|ROASTY TOASTY       ||Confectionary & Snacks - الحلويات والوجبات الخفيفة|Qatar                                   |Qatar                                   |8011100|                                        |QATAR CANADIAN TRDG&CONTR&SERVICES                |||||||
